,index,id,name,price,displayPrice,monthlyPriceFactor,weeklyPriceFactor,avgRating,reviewsCount,isNewListing,isSuperhost,lat,lng,personCapacity,size,beds,baths,title,property_type,town,top_lat,right_long,bottom_lat,left_long,url,baths_type,Region,baths_no,beds_no,guest_no,zipcode
17,17,40569440.0,ALOHAMIAMI-STUDIO10 PARKING FEE $20 daily,130.0,$130,0.9,1.0,4.25,40.0,0.0,0.0,25.84422,-80.11933,4.0,Studio,2 beds,1 bath,4 guests,entire_home,miami beach,25.84694571875,-80.11681365625,25.843133125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.84694571875&ne_lng=-80.11681365625&sw_lat=25.843133125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=40&section_offset=1,Private,Miami,1,2,4.0,33140
18,18,31540032.0,1BD OCEAN (KITCHEN-ON THE BEACH-POOL),116.0,$116,1.0,1.0,4.3,10.0,0.0,0.0,25.84591,-80.12055,4.0,1 bedroom,3 beds,1 bath,4 guests,entire_home,miami beach,25.84694571875,-80.11681365625,25.843133125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.84694571875&ne_lng=-80.11681365625&sw_lat=25.843133125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=40&section_offset=1,Private,Miami,1,3,4.0,33141
19,19,51542120.0,"Ocean view, 1 bedroom, lovely condo in Miami Beach",174.0,$174,0.95,1.0,4.46,24.0,0.0,0.0,25.84428,-80.12031,4.0,1 bedroom,2 beds,1 bath,4 guests,entire_home,miami beach,25.84694571875,-80.11681365625,25.843133125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.84694571875&ne_lng=-80.11681365625&sw_lat=25.843133125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=40&section_offset=1,Private,Miami,1,2,4.0,33140
0,0,2833438.0,Ocean view at the Carillon 🏝⛱,517.0,$517,0.85,0.95,4.93,41.0,0.0,1.0,25.85206,-80.11876,4.0,1 bedroom,2 beds,1 bath,4 guests,entire_home,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,2,4.0,33141
1,1,30378679.0,MODERN AMAZING BEACH GETAWAY! RIGHT ON THE BEACH,95.0,$95,0.9,1.0,4.74,69.0,0.0,0.0,25.85783,-80.12056,2.0,Studio,1 bed,1 bath,2 guests,entire_home,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,1,2.0,33141
2,2,45770534.0,Relaxing Studio at the Beach! Beachfront!!!!,167.0,$167,0.8,0.9,4.83,40.0,0.0,0.0,25.85793,-80.11893,2.0,Studio,1 bed,1 bath,2 guests,entire_home,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,1,2.0,33141
3,3,4566619.0,Hotel Room @ Normans Miami Beach,163.0,$163,0.95,1.0,3.94,32.0,0.0,0.0,25.85181,-80.12051,3.0,1 bedroom,2 beds,1 private bath,3 guests,hotel_room,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,2,3.0,33141
4,4,52234329.0,Amazing 1BR APT w/Ocean View at The Carillon Hotel,292.0,$292,0.95,1.0,4.69,26.0,0.0,0.0,25.85383,-80.1196,4.0,1 bedroom,2 beds,1 bath,4 guests,entire_home,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,2,4.0,33141
5,5,4558849.0,KING/FULL BED STUDIO AT NORMANS TAVERN #2,163.0,$163,1.0,1.0,4.39,77.0,0.0,0.0,25.85181,-80.12051,3.0,1 bedroom,2 beds,1 private bath,3 guests,hotel_room,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,2,3.0,33141
6,6,4566997.0,KING ROOM AT NORMANS TAVERN ON COLLINS #29,163.0,$163,1.0,1.0,4.41,28.0,0.0,0.0,25.8514,-80.12134,2.0,1 bedroom,1 bed,1 private bath,2 guests,hotel_room,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,1,2.0,33141
7,7,13408625.0,NoBeVIP at the OLSEN on the beach,181.0,$181,1.0,1.0,4.83,13.0,0.0,0.0,25.85819,-80.11727,2.0,Studio,1 bed,1 bath,2 guests,entire_home,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,1,2.0,33141
8,8,53858180.0,Miami Beach 2bed 2bath Gem Ocean Beach Access Pool,587.0,$587,0.85,0.95,4.7,10.0,0.0,0.0,25.85404,-80.11932,4.0,2 bedrooms,2 beds,2 baths,4 guests,entire_home,miami beach ,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,2,2,4.0,33141
9,9,14574764.0,Paradise by the sea,350.0,$350,0.75,0.9,5.0,15.0,0.0,1.0,25.85385,-80.12002,2.0,1 bedroom,1 bed,1 bath,2 guests,entire_home,miami,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,1,2.0,33141
10,10,6.296500375044594e+17,"Miami Vacation! Near to Beach, Convention Center & Shopping Center! Pool, Beach Towels, Fitness Center",189.0,$189,1.0,1.0,,0.0,1.0,0.0,25.85698,-80.12061,4.0,1 bedroom,2 beds,1 bath,4 guests,private_room,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,2,4.0,33140
11,11,4566551.0,KING ROOM STUDIO BEACH FRONT NORMANS TAVERN #9,163.0,$163,1.0,1.0,4.31,64.0,0.0,0.0,25.85181,-80.12051,2.0,1 bedroom,1 bed,1 private bath,2 guests,hotel_room,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,1,2.0,33141
12,12,5.993152004992076e+17,Ocean Front 2 bed 2.5 bath - New furniture,300.0,$300,0.85,1.0,,0.0,1.0,0.0,25.853995022383902,-80.12101155058788,6.0,2 bedrooms,3 beds,2.5 baths,6 guests,entire_home,miami,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,2.5,3,6.0,33141
13,13,53497768.0,"Luxurious one bedroom condo with ocean view, pool",368.0,$368,0.9,1.0,,1.0,0.0,0.0,25.85333,-80.119,2.0,1 bedroom,2 beds,1 bath,2 guests,entire_home,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,2,2.0,33141
14,14,5.7255431697699104e+17,"Bright & efficient condo steps from beach with free WiFi, & kitchenette",181.0,$181,1.0,1.0,,0.0,0.0,0.0,25.8576,-80.11985,2.0,Studio,1 bed,1 bath,2 guests,entire_home,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,1,2.0,33141
15,15,5.173124602405201e+17,Ocean Access 2 BR apartment Carillon,251.0,$251,0.85,1.0,,1.0,0.0,0.0,25.85311,-80.1209,4.0,2 bedrooms,2 beds,2 baths,4 guests,entire_home,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,2,2,4.0,33141
16,16,51669928.0,Stunning 1 BR Beachfront APT @ The Carillon Hotel,367.0,$367,0.95,1.0,4.96,27.0,0.0,0.0,25.85183,-80.12049,6.0,1 bedroom,3 beds,1 bath,6 guests,entire_home,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,3,6.0,33141
17,17,40374257.0,Stunning Miami Beach Ocean-Front-East-Views Condo!,176.0,$176,1.0,1.0,,1.0,0.0,0.0,25.85404,-80.11911,4.0,2 bedrooms,2 beds,1.5 baths,4 guests,entire_home,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1.5,2,4.0,33141
18,18,5.861068354352511e+17,Ocean front Charming 1 bedroom Resort,240.0,$240,1.0,1.0,,0.0,0.0,0.0,25.85553,-80.11939,4.0,1 bedroom,2 beds,1 shared bath,4 guests,private_room,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Shared,Miami,1,2,4.0,33141
19,19,47468798.0,Studio next to the beach - Free parking,69.0,$69,0.65,1.0,,0.0,0.0,0.0,25.85595,-80.12112,2.0,Studio,1 bed,1 private bath,2 guests,private_room,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,1,2.0,33141
0,0,44575414.0,One Queen Size Bed,100.0,$100,0.9,0.9,3.33,3.0,0.0,0.0,25.84397,-80.12194,2.0,Studio,1 bed,1 private bath,2 guests,private_room,miami beach,25.8583835,-80.121368875,25.843133125,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.121368875&sw_lat=25.843133125&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,1,2.0,33140
1,1,49755355.0,Stylish and comfy Art Deco studio,120.0,$120,0.9299999999999999,0.95,5.0,25.0,0.0,1.0,25.85823,-80.1218,4.0,Studio,2 beds,1 bath,4 guests,entire_home,miami beach,25.8583835,-80.121368875,25.843133125,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.121368875&sw_lat=25.843133125&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,2,4.0,33141
2,2,5.4419152282014554e+17,PERFECT STAY FOR BUSINESS TRAVELERS on MIAMI BEACH,139.0,$139,0.9,1.0,4.75,4.0,0.0,0.0,25.854719,-80.131416,2.0,Studio,1 bed,1 bath,2 guests,entire_home,miami beach,25.8583835,-80.121368875,25.843133125,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.121368875&sw_lat=25.843133125&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,1,2.0,33141
3,3,35092732.0,Cozy and gorgeous Art Deco Studio fully equipped,141.0,$141,0.9299999999999999,0.95,4.84,81.0,0.0,1.0,25.85812,-80.12159,4.0,Studio,2 beds,1 bath,4 guests,entire_home,miami beach,25.8583835,-80.121368875,25.843133125,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.121368875&sw_lat=25.843133125&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,2,4.0,33141
4,4,17550751.0,MAGNIFIQUE STUDIO FURNISHED IN BOUTIQUE HOTEL POOL,120.0,$120,0.85,0.95,4.83,58.0,0.0,1.0,25.85811,-80.12148,4.0,Studio,1 bed,1 bath,4 guests,entire_home,miami beach,25.8583835,-80.121368875,25.843133125,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.121368875&sw_lat=25.843133125&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,1,4.0,33141
5,5,6.289682290401533e+17,Lovely one bedroom apartment with ocean view,110.0,$110,1.0,1.0,,0.0,1.0,0.0,25.85042591476473,-80.12239072253146,4.0,1 bedroom,1 bed,1.5 baths,4 guests,entire_home,miami,25.8583835,-80.121368875,25.843133125,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.121368875&sw_lat=25.843133125&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1.5,1,4.0,33141
6,6,51273500.0,Art deco 6 ppl apartment next to the beach,126.0,$126,1.0,0.95,,2.0,1.0,1.0,25.85819,-80.12167,6.0,1 bedroom,2 beds,1 bath,6 guests,entire_home,miami beach,25.8583835,-80.121368875,25.843133125,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.121368875&sw_lat=25.843133125&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,2,6.0,33141
7,7,5518482.0,Cozy Cottage Studio Great Location,60.0,$60,0.74,0.95,,1.0,0.0,0.0,25.85505,-80.13483,2.0,1 bedroom,1 bed,1 bath,2 guests,entire_home,miami beach,25.8583835,-80.121368875,25.843133125,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.121368875&sw_lat=25.843133125&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,1,2.0,33141
8,8,52650562.0,Amazing one bedroom close to the beach - unit 5,100.0,$100,1.0,1.0,5.0,3.0,0.0,0.0,25.85567,-80.1243,4.0,1 bedroom,1 bed,1 bath,4 guests,entire_home,miami beach,25.8583835,-80.121368875,25.843133125,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.121368875&sw_lat=25.843133125&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1,1,4.0,33141
