,Unnamed: 0.1,Unnamed: 0,index,id,name,price,displayPrice,monthlyPriceFactor,weeklyPriceFactor,avgRating,reviewsCount,isNewListing,isSuperhost,lat,lng,personCapacity,size,beds,baths,title,property_type,town,top_lat,right_long,bottom_lat,left_long,url,baths_type,Region,baths_no,beds_no,guest_no,zipcode,RegionName,City,Metro,CountyName,State,4/30/2022,num_beds,avg_home_value,occupancy_rate,median_cleaning_fee,median_service_fee,median_total_price,avg_30_yr_mort,monthly_maintenance,monthly_tax,median_ROI
132,132,0,0,6.143744452389167e+17,Cheerful 4 bedroom home just minutes to the beach,325.0,$325,1.0,1.0,,0.0,1.0,0.0,43.51117,-70.3812,8.0,4 bedrooms,5 beds,2 baths,8 guests,entire_home,old orchard beach,43.517899828125,-70.3688515,43.4893636875,-70.41448325,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=43.517899828125&ne_lng=-70.3688515&sw_lat=43.4893636875&sw_lng=-70.41448325&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=160&section_offset=1,Private,New England,2.0,5.0,8.0,4064,4064,Old Orchard Beach,Portland-South Portland,York County,ME,741168.0,5,741168.0,0.135832732516222,,41.0,,3978.75,617.64,741.168,
133,133,7,7,6.143744452389167e+17,Cheerful 4 bedroom home just minutes to the beach,325.0,$325,1.0,1.0,,0.0,1.0,0.0,43.51117,-70.3812,8.0,4 bedrooms,5 beds,2 baths,8 guests,entire_home,old orchard beach,43.517899828125,-70.3688515,43.4893636875,-70.41448325,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=43.517899828125&ne_lng=-70.3688515&sw_lat=43.4893636875&sw_lng=-70.41448325&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=220&section_offset=1,Private,New England,2.0,5.0,8.0,4064,4064,Old Orchard Beach,Portland-South Portland,York County,ME,741168.0,5,741168.0,0.135832732516222,,41.0,,3978.75,617.64,741.168,
134,134,4,4,49856849.0,A Commanding View of Town of Old Orchard Beach,250.0,$250,1.0,1.0,4.67,6.0,0.0,0.0,43.515785,-70.379471,8.0,4 bedrooms,5 beds,2 baths,8 guests,entire_home,old orchard beach,43.517899828125,-70.3688515,43.4893636875,-70.41448325,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=43.517899828125&ne_lng=-70.3688515&sw_lat=43.4893636875&sw_lng=-70.41448325&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=160&section_offset=1,Private,New England,2.0,5.0,8.0,4064,4064,Old Orchard Beach,Portland-South Portland,York County,ME,741168.0,5,741168.0,0.3029560201874549,150.0,109.0,509.0,3978.75,617.64,741.168,-0.1626560223996999
135,135,15,15,49881542.0,Oceanside cottage home with wraparound porch,313.0,$313,1.0,1.0,4.75,4.0,0.0,0.0,43.507362,-70.379852,8.0,4 bedrooms,5 beds,1 bath,8 guests,entire_home,old orchard beach,43.517899828125,-70.3688515,43.4893636875,-70.41448325,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=43.517899828125&ne_lng=-70.3688515&sw_lat=43.4893636875&sw_lng=-70.41448325&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=160&section_offset=1,Private,New England,1.0,5.0,8.0,4064,4064,Old Orchard Beach,Portland-South Portland,York County,ME,741168.0,5,741168.0,0.4915645277577505,125.0,75.0,513.0,3978.75,617.64,741.168,0.5862876531573987
136,136,5,5,34208271.0,Buotte’s Beach House,279.0,$279,1.0,1.0,5.0,5.0,0.0,0.0,43.51225,-70.38147,8.0,3 bedrooms,5 beds,1 bath,8 guests,entire_home,old orchard beach,43.517899828125,-70.3688515,43.4893636875,-70.41448325,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=43.517899828125&ne_lng=-70.3688515&sw_lat=43.4893636875&sw_lng=-70.41448325&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=180&section_offset=1,Private,New England,1.0,5.0,8.0,4064,4064,Old Orchard Beach,Portland-South Portland,York County,ME,741168.0,5,741168.0,0.1260273972602739,100.0,67.0,446.0,3978.75,617.64,741.168,-0.9118168604042308
137,137,19,19,34208271.0,Buotte’s Beach House,279.0,$279,1.0,1.0,5.0,5.0,0.0,0.0,43.51225,-70.38147,8.0,3 bedrooms,5 beds,1 bath,8 guests,entire_home,old orchard beach,43.517899828125,-70.3688515,43.4893636875,-70.41448325,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=43.517899828125&ne_lng=-70.3688515&sw_lat=43.4893636875&sw_lng=-70.41448325&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=200&section_offset=1,Private,New England,1.0,5.0,8.0,4064,4064,Old Orchard Beach,Portland-South Portland,York County,ME,741168.0,5,741168.0,0.1260273972602739,100.0,67.0,446.0,3978.75,617.64,741.168,-0.9118168604042308
138,138,7,7,27727813.0,"W Grand, Sleeps 8, 75 Yards to the Sand, Parking!",350.0,$350,1.0,1.0,4.5,8.0,0.0,0.0,43.50699,-70.38192,8.0,4 bedrooms,5 beds,1 bath,8 guests,entire_home,old orchard beach,43.517899828125,-70.3688515,43.4893636875,-70.41448325,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=43.517899828125&ne_lng=-70.3688515&sw_lat=43.4893636875&sw_lng=-70.41448325&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=280&section_offset=1,Private,New England,1.0,5.0,8.0,4064,4064,Old Orchard Beach,Portland-South Portland,York County,ME,741168.0,5,741168.0,0.7984138428262437,100.0,64.0,514.0,3978.75,617.64,741.168,1.7957843764296073
139,139,10,10,27727813.0,"W Grand, Sleeps 8, 75 Yards to the Sand, Parking!",350.0,$350,1.0,1.0,4.5,8.0,0.0,0.0,43.50699,-70.38192,8.0,4 bedrooms,5 beds,1 bath,8 guests,entire_home,old orchard beach,43.517899828125,-70.3688515,43.5036317578125,-70.391667375,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=43.517899828125&ne_lng=-70.3688515&sw_lat=43.5036317578125&sw_lng=-70.391667375&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=220&section_offset=1,Private,New England,1.0,5.0,8.0,4064,4064,Old Orchard Beach,Portland-South Portland,York County,ME,741168.0,5,741168.0,0.7984138428262437,100.0,64.0,514.0,3978.75,617.64,741.168,1.7957843764296073
140,140,0,0,52900314.0,"""Nirvana By The Sea"" - Ocean Park cottage rental",300.0,$300,1.0,1.0,,0.0,0.0,0.0,43.50396,-70.38844,8.0,4 bedrooms,5 beds,2 baths,8 guests,entire_home,old orchard beach,43.517899828125,-70.3688515,43.4893636875,-70.41448325,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=43.517899828125&ne_lng=-70.3688515&sw_lat=43.4893636875&sw_lng=-70.41448325&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=60&section_offset=1,Private,New England,2.0,5.0,8.0,4064,4064,Old Orchard Beach,Portland-South Portland,York County,ME,741168.0,5,741168.0,0.0806056236481615,75.0,49.0,424.0,3978.75,617.64,741.168,-1.0802423224256053
141,141,19,19,53340685.0,“Stay Awhile in the Lake's Region”,194.0,$194,0.9,0.95,4.93,14.0,0.0,1.0,43.47272,-71.22427,8.0,3 bedrooms,4 beds,2 baths,8 guests,entire_home,alton,43.60350825,-71.007696,43.375219125,-71.37275,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=43.60350825&ne_lng=-71.007696&sw_lat=43.375219125&sw_lng=-71.37275&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=40&section_offset=1,Private,New England,2.0,4.0,8.0,3809,3809,Alton,Laconia,Belknap County,NH,568054.0,4,568054.0,0.1578947368421052,145.0,53.0,392.0,3049.44,473.3783333333333,894.68505,-0.8312581340790326
142,142,16,16,42046962.0,#45: Luxury Ski & Summer Condo w/ Private Sauna,342.0,$342,0.5700000000000001,1.0,4.98,58.0,0.0,1.0,43.62621,-72.79077,8.0,3 bedrooms,5 beds,2.5 baths,8 guests,entire_home,killington,43.632044390625,-72.78733425,43.60350825,-72.832966,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=43.632044390625&ne_lng=-72.78733425&sw_lat=43.60350825&sw_lng=-72.832966&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=80&section_offset=1,Private,New England,2.5,5.0,8.0,5751,5751,Killington,Rutland,Rutland County,VT,579105.0,5,579105.0,0.7627974044700793,90.0,58.0,490.0,3108.76,482.5875,849.3540000000002,2.2285921554326507
143,143,18,18,39776875.0,"Snowshed, Ramshead Ski Lodges in walking distance!",111.0,$111,0.9,0.95,4.77,43.0,0.0,0.0,43.62998,-72.79283,4.0,1 bedroom,2 beds,1 bath,4 guests,entire_home,killington,43.632044390625,-72.78733425,43.60350825,-72.832966,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=43.632044390625&ne_lng=-72.78733425&sw_lat=43.60350825&sw_lng=-72.832966&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=80&section_offset=1,Private,New England,1.0,2.0,4.0,5751,5751,Killington,Rutland,Rutland County,VT,264482.0,2,264482.0,0.0467195385724585,115.0,31.0,257.0,1419.8,220.40166666666667,387.90693333333337,-1.1712199420229683
144,144,1,1,22319888.0,FANTASTIC CONDO AT THE BASE OF KILLINGTON,183.0,$183,0.85,0.85,4.77,61.0,0.0,0.0,43.6307,-72.79476,6.0,2 bedrooms,4 beds,2 baths,6 guests,entire_home,killington,43.632044390625,-72.78733425,43.60350825,-72.832966,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=43.632044390625&ne_lng=-72.78733425&sw_lat=43.60350825&sw_lng=-72.832966&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=80&section_offset=1,Private,New England,2.0,4.0,6.0,5751,5751,Killington,Rutland,Rutland County,VT,522526.0,4,522526.0,0.9627974044700792,130.0,50.0,363.0,2805.03,435.4383333333333,766.3714666666666,2.3613462394716853
145,145,10,10,6.06306408800314e+17,"Cozy wooded cabin with lake access, firepit, WiFi, & kitchenette",111.0,$111,1.0,1.0,,0.0,1.0,0.0,43.94018,-70.61782,2.0,1 bedroom,2 beds,1 bath,2 guests,entire_home,naples,44.0600865,-70.277588,43.831797375,-70.642642,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=44.0600865&ne_lng=-70.277588&sw_lat=43.831797374999994&sw_lng=-70.642642&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=40&section_offset=1,Private,New England,1.0,2.0,2.0,4055,4055,Naples,Portland-South Portland,Cumberland County,ME,314535.0,2,314535.0,0.9619322278298486,145.0,38.0,294.0,1688.49,262.1125,314.535,3.7530227880345297
146,146,0,0,6.06306408800314e+17,"Cozy wooded cabin with lake access, firepit, WiFi, & kitchenette",111.0,$111,1.0,1.0,,0.0,1.0,0.0,43.94018,-70.61782,2.0,1 bedroom,2 beds,1 bath,2 guests,entire_home,naples,44.0600865,-70.277588,43.831797375,-70.642642,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=44.0600865&ne_lng=-70.277588&sw_lat=43.831797374999994&sw_lng=-70.642642&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=60&section_offset=1,Private,New England,1.0,2.0,2.0,4055,4055,Naples,Portland-South Portland,Cumberland County,ME,314535.0,2,314535.0,0.9619322278298486,145.0,38.0,294.0,1688.49,262.1125,314.535,3.7530227880345297
147,147,7,7,5.986895883401068e+17,Paradise Point on Panther Pond,450.0,$450,1.0,1.0,,0.0,1.0,0.0,43.92015,-70.47479,6.0,3 bedrooms,4 beds,2 baths,6 guests,entire_home,raymond,44.0600865,-70.277588,43.831797375,-70.642642,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=44.0600865&ne_lng=-70.277588&sw_lat=43.831797374999994&sw_lng=-70.642642&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=120&section_offset=1,Private,New England,2.0,4.0,6.0,4071,4071,Raymond,Portland-South Portland,Cumberland County,ME,586079.0,4,586079.0,0.4958904109589041,175.0,88.0,713.0,3146.2,488.3991666666666,586.0790000000001,2.0767079333799505
148,148,9,9,25275568.0,"Lakefront cabin on Brandy Pond w/ dock, deck, firepit, kayaks, & paddleboard",327.0,$327,1.0,1.0,4.64,25.0,0.0,0.0,43.94255,-70.57883,6.0,3 bedrooms,4 beds,1 bath,6 guests,entire_home,naples,44.0600865,-70.277588,43.831797375,-70.642642,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=44.0600865&ne_lng=-70.277588&sw_lat=43.831797374999994&sw_lng=-70.642642&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=0&section_offset=1,Private,New England,1.0,4.0,6.0,4055,4055,Naples,Portland-South Portland,Cumberland County,ME,428123.0,4,428123.0,0.9166546503244412,173.0,78.0,578.0,2298.26,356.76916666666665,428.123,5.670550966780207
149,149,2,2,19818987.0,Lakefront Cabin on Long Lake,275.0,$275,1.0,1.0,5.0,16.0,0.0,0.0,43.98579,-70.63868,6.0,3 bedrooms,4 beds,1 bath,6 guests,entire_home,naples,44.0600865,-70.277588,43.831797375,-70.642642,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=44.0600865&ne_lng=-70.277588&sw_lat=43.831797374999994&sw_lng=-70.642642&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=100&section_offset=1,Private,New England,1.0,4.0,6.0,4055,4055,Naples,Portland-South Portland,Cumberland County,ME,428123.0,4,428123.0,0.2493150684931507,225.0,71.0,571.0,2298.26,356.76916666666665,428.123,0.5425544397355678
150,150,16,16,38522847.0,Country Village Getaway,75.0,$75,0.8,0.9,4.91,11.0,0.0,1.0,44.00436,-70.52322,2.0,1 bedroom,2 beds,1 bath,2 guests,entire_home,casco,44.0600865,-70.277588,43.831797375,-70.642642,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=44.0600865&ne_lng=-70.277588&sw_lat=43.831797374999994&sw_lng=-70.642642&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=100&section_offset=1,Private,New England,1.0,2.0,2.0,4015,4015,Casco,Portland-South Portland,Cumberland County,ME,369117.0,2,369117.0,0.7819754866618601,100.0,25.0,200.0,1981.5,307.5975,369.117,1.059199113731844
151,151,0,0,38522847.0,Country Village Getaway,75.0,$75,0.8,0.9,4.91,11.0,0.0,1.0,44.00436,-70.52322,2.0,1 bedroom,2 beds,1 bath,2 guests,entire_home,casco,44.0600865,-70.277588,43.831797375,-70.642642,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=44.0600865&ne_lng=-70.277588&sw_lat=43.831797374999994&sw_lng=-70.642642&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=120&section_offset=1,Private,New England,1.0,2.0,2.0,4015,4015,Casco,Portland-South Portland,Cumberland County,ME,369117.0,2,369117.0,0.7819754866618601,100.0,25.0,200.0,1981.5,307.5975,369.117,1.059199113731844
152,152,19,19,45056124.0,The Retreat at Crystal Lake Farm,215.0,$215,0.85,0.9,4.89,107.0,0.0,1.0,43.92577,-70.35406,6.0,3 bedrooms,3 beds,1 bath,6 guests,entire_home,gray,44.0600865,-70.277588,43.831797375,-70.642642,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=44.0600865&ne_lng=-70.277588&sw_lat=43.831797374999994&sw_lng=-70.642642&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=0&section_offset=1,Private,New England,1.0,3.0,6.0,4039,4039,Gray,Portland-South Portland,Cumberland County,ME,423361.0,3,423361.0,0.4074981975486662,100.0,46.0,361.0,2272.69,352.8008333333333,423.3610000000001,0.6272954809792213
153,153,9,9,45056124.0,The Retreat at Crystal Lake Farm,215.0,$215,0.85,0.9,4.89,107.0,0.0,1.0,43.92577,-70.35406,6.0,3 bedrooms,3 beds,1 bath,6 guests,entire_home,gray,44.0600865,-70.277588,43.831797375,-70.642642,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=44.0600865&ne_lng=-70.277588&sw_lat=43.831797374999994&sw_lng=-70.642642&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,New England,1.0,3.0,6.0,4039,4039,Gray,Portland-South Portland,Cumberland County,ME,423361.0,3,423361.0,0.4074981975486662,100.0,46.0,361.0,2272.69,352.8008333333333,423.3610000000001,0.6272954809792213
154,154,0,0,28186378.0,Private Waterfront Cottage in Cove  w/dock & float,224.0,$224,0.8,1.0,4.91,43.0,0.0,1.0,44.01362,-70.39734,4.0,2 bedrooms,2 beds,1 bath,4 guests,entire_home,poland,44.0600865,-70.277588,43.831797375,-70.642642,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=44.0600865&ne_lng=-70.277588&sw_lat=43.831797374999994&sw_lng=-70.642642&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=100&section_offset=1,Private,New England,1.0,2.0,4.0,4274,4274,Poland,Lewiston-Auburn,Androscoggin County,ME,355826.0,2,355826.0,0.6633020908435472,175.0,53.0,452.0,1910.15,296.5216666666667,355.826,3.432610307539916
155,155,3,3,5.839371009728357e+17,Edgewater Escape- A Large Waterfront Home on Little Sebago,421.0,$421,1.0,1.0,,0.0,1.0,0.0,43.88936,-70.411,8.0,4 bedrooms,5 beds,2.5 baths,8 guests,entire_home,raymond,44.0600865,-70.277588,43.831797375,-70.642642,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=44.0600865&ne_lng=-70.277588&sw_lat=43.831797374999994&sw_lng=-70.642642&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=160&section_offset=1,Private,New England,2.5,5.0,8.0,4071,4071,Raymond,Portland-South Portland,Cumberland County,ME,789033.0,5,789033.0,0.1907714491708723,250.0,131.0,802.0,4235.7,657.5275,789.033,-0.2428288060259723
156,156,5,5,18737101.0,Panther Pond Pines Lakeside Retreat,380.0,$380,0.6,0.92,4.91,11.0,0.0,0.0,43.9144,-70.47203,8.0,4 bedrooms,5 beds,2 baths,8 guests,entire_home,raymond,44.0600865,-70.277588,43.831797375,-70.642642,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=44.0600865&ne_lng=-70.277588&sw_lat=43.831797374999994&sw_lng=-70.642642&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=260&section_offset=1,Private,New England,2.0,5.0,8.0,4071,4071,Raymond,Portland-South Portland,Cumberland County,ME,789033.0,5,789033.0,0.1260273972602739,160.0,76.0,616.0,4235.7,657.5275,789.033,-0.7840326667768412
